GlucResp	GlucOsc	KClOsc	BaseOsc	BasePeaks	GlucPeaks	KClPeaks	KClResp	Cluster	Cell
0.889848541744899	0.473735294117647	0.0718941176470587	0.00247058823529412	0	7	1	1.24729211798034	9	Image56_Cell51
0.122011036174126	0.0899715201281794	0.132878730222311	0.00445403564990988	0	6	3	1.30082114960945	1	Image56_Cell52
0.393169769448896	0.394490351941747	0.114403701456311	0.00359854368932032	0	6	3	1.29288025889968	9	Image56_Cell53
0.607266435986159	0.458212807377049	0.0619558401639345	0.00325512295081967	0	9	2	1.19540398126464	9	Image56_Cell54
0.274623712701347	0.186109041460172	0.192202163664934	0.00268814214915992	0	10	1	1.18530158346428	1	Image56_Cell55
0.139621402779297	0.0833522045566301	0.156011998033109	0.00413115882642185	0	10	2	1.24766431732503	1	Image56_Cell56
0.250730799893702	0.166582698113208	0.0395826226415094	0.00279735849056604	0	9	2	1.2577358490566	1	Image56_Cell57
0.195292697646349	0.0919078942994848	0.179134153232508	0.00246401861392721	0	12	3	1.22669104204753	1	Image56_Cell58
1.22750316856781	0.158283285765251	0.0199672315376381	0.00370253300035679	0	13	3	1.23296468069925	9	Image56_Cell59
1.13514033064206	0.316628429655575	0.056401692936369	0.00490449503794515	0	12	3	1.25958357657132	9	Image56_Cell60
0.192301954348799	0.167155882352941	0.0913195652173914	0.00473976982097187	0	5	2	1.34164535379369	1	Image56_Cell61
0.32135226844288	0.224444235374615	0.044381628463907	0.00304331166609649	0	7	2	1.25573041395826	1	Image56_Cell62
0.0445162196320741	0.0208458053429152	0.0802563505702234	0.0030110607717544	0	4	5	1.26324011873145	1	Image56_Cell63
0.0859960552268244	0.0171945786439747	0.0752898709854516	0.00651155640955258	0	7	3	1.2330496843261	1	Image56_Cell64
0.0630315157578789	0.0624909191935228	0.0451911732020956	0.00258907763137003	0	5	2	1.13510080965233	1	Image56_Cell65
0.947021943573668	0.0293119308456008	0.0351489387196167	0.00329917836357411	0	24	3	1.28158165011982	3	Image56_Cell66
0.315527065527066	0.284608090075062	0.0424542118432027	0.1376670558799	6	19	5	1.76563803169308	10	Image56_Cell67
0.234910503676981	0.132979721448468	0.072822228412256	0.00357916434540396	0	12	2	1.21764159702878	1	Image56_Cell68
0.337918552036199	0.199487201125176	0.106520604781997	0.0132064697609001	0	5	2	1.39428035630567	1	Image56_Cell69
0.152427184466019	0.0716619735258724	0.058727135980746	0.00862322503008428	0	13	4	1.32069795427196	1	Image56_Cell70
0.556396148555708	0.385022142857143	0.0728692857142857	0.00504285714285715	1	9	2	1.21938775510204	4	Image56_Cell71
0.21678759069302	0.143652870090634	0.0961951661631421	0.00447915407854983	0	6	4	1.21032944900014	1	Image56_Cell72
0.541897619823932	0.453983214285714	0.0213060714285715	0.00176500000000002	0	7	3	1.1641156462585	9	Image56_Cell73
0.130421564653425	0.10263941033775	0.0437116626236239	0.00331987311065491	0	9	3	1.26217577906326	1	Image56_Cell74
0.135135135135135	0.101157186742118	0.0931269361358123	0.00407505254648344	0	5	2	1.10929668552951	1	Image56_Cell75
0.0297324083250745	0.0127637260591991	0.0444579222286709	0.00344190365641325	0	0	4	1.25517508222093	1	Image56_Cell76
0.173676443460616	0.0913862722962294	0.151473583201626	0.00217586362610069	0	6	2	1.17464438925265	1	Image56_Cell77
0.632366573963713	0.368717518248175	0.0896671532846715	0.00176684045881131	0	9	3	1.23968419484582	9	Image56_Cell78
0.24030782633948	0.0957896536412078	0.121300643872114	0.00131669626998223	0	6	2	1.18794404973357	1	Image56_Cell79
0.164428394086446	0.0708925725215174	0.158563053873127	0.00165416002550209	0	13	4	1.25103602167676	1	Image56_Cell80
0.868610113290964	0.136208271077908	0.0680382070437567	0.0036919957310566	0	16	4	1.27570259694059	9	Image56_Cell81
0.29249547920434	0.235862442514052	0.0628798160449669	0.00252529381706694	0	7	4	1.16538920115824	1	Image56_Cell82
0.511547344110854	0.374801955572432	0.0488382570723371	0.00309637364723757	0	8	2	1.29162711220809	9	Image56_Cell83
0.141014739229025	0.0870373108366673	0.0535118281440249	0.0030946599408593	0	7	2	1.26161071490694	1	Image56_Cell85
0.313072329130723	0.152267027027027	0.0749549761526232	0.00329990461049287	0	8	2	1.23243243243243	1	Image56_Cell86
-0.0693741677762983	0.0148373046130385	0.0378704536789933	0.00621753717117798	7	1	3	1.27697293175753	2	Image56_Cell87
0.84525509541737	0.502908370044053	0.052854968184043	0.00314468918257463	0	8	3	1.12889541523903	9	Image56_Cell88
0.219919699520787	0.138597485460144	0.0943426616489908	0.00278970236058841	0	8	2	1.2767704413274	1	Image56_Cell89
0.0925157799819658	0.0386325917017438	0.03491791942273	0.00921238725195427	0	10	3	1.30467027460413	1	Image56_Cell90
1.12069763852446	0.142596937370957	0.034692635925671	0.00306111493461805	0	13	3	1.18771507226428	9	Image56_Cell91
0.177713458755427	0.0933164451009355	0.0862599212210733	0.00583988183161008	0	10	2	1.25603151157065	1	Image56_Cell92
0.0618904061003724	0.012257221594121	0.0295430469191634	0.00481907857546636	0	10	4	1.20901639344262	1	Image56_Cell93
0.517168429617575	0.175068918918919	0.191128828828829	0.00667837837837844	1	12	2	1.35607035607036	2	Image56_Cell94
0.15197090337167	0.0801690843155032	0.250780417044424	0.00249628286491386	0	11	1	1.16746535422873	1	Image56_Cell95
0.117241379310345	0.0632038508858268	0.120297084153543	0.00510738188976377	0	6	5	1.16916830708661	1	Image56_Cell96
0.439489607997895	0.298300562480997	0.164983764062025	0.00405697780480388	0	7	2	1.25114016418364	1	Image56_Cell97
0.310202117420597	0.292090849056604	0.0678359433962265	0.0023311320754717	0	6	2	1.21776729559748	1	Image57_Cell1
0.383752465483235	0.244807568359375	0.0735991210937501	0.00289570312500002	0	8	2	1.20003255208333	1	Image57_Cell2
1.04284736481862	0.318018874801902	0.0543933280507131	0.00422928684627574	0	11	2	1.17337559429477	9	Image57_Cell3
0.446645768025078	0.263225305164319	0.069953661971831	0.00533643192488262	0	11	3	1.11987480438185	1	Image57_Cell4
0.565546616185518	0.0639884364820847	0.154020684039088	0.0831332247557004	3	24	1	1.48417868776175	10	Image57_Cell5
0.192072900999735	0.155818974202412	0.131716257059991	0.00452633185773165	0	7	2	1.2428636849336	1	Image57_Cell6
0.407312826465467	0.264567576878908	0.164397014163583	0.00435112925864488	0	9	2	1.21066734719918	1	Image57_Cell7
0.224351603424045	0.200714958753437	0.0559881943171401	0.00217429880843269	0	6	2	1.22071494042163	1	Image57_Cell8
0.0795518207282913	0.0480488429752066	0.173816033057851	0.00210049586776856	0	8	2	1.19799291617473	1	Image57_Cell9
0.310557443060274	0.235493653639297	0.091034510577268	0.0045185012549301	0	6	2	1.2841520258157	1	Image57_Cell10
0.127729839139235	0.0806763670064875	0.175387673772011	0.00372956441149215	0	6	2	1.20587845889051	1	Image57_Cell11
0.218452446098282	0.162469367088608	0.0454431645569621	0.00294911392405061	0	12	3	1.28878842676311	1	Image57_Cell12
0.0958308157099697	0.0609241046831956	0.137759951790634	0.00204214876033059	0	5	2	1.20752984389348	1	Image57_Cell13
0.147528799702713	0.165727199597788	0.130444947209653	0.00223619909502258	0	6	1	1.21618903971845	1	Image57_Cell14
0.217174177831912	0.154790212071778	0.123751549755302	0.00322479608482873	0	7	1	1.26590538336052	1	Image57_Cell15
0.226259812610788	0.0872302001127396	0.0863944616685456	0.00208934611048478	0	7	1	1.18390642615558	1	Image57_Cell16
0.289543007673806	0.220267818361303	0.0593966929911154	0.00341500493583412	0	9	2	1.24383020730503	1	Image57_Cell17
0.166774737388147	0.0997077158505154	0.0349872583762886	0.00405995489690723	0	6	3	1.08988402061856	1	Image57_Cell18
0.215311602347946	0.190604122938531	0.0729074662668664	0.00222278860569715	0	8	2	1.21544227886057	1	Image57_Cell19
0.196307824406998	0.0870654362416107	0.0331346174496644	0.00218907382550334	0	10	3	1.20161073825503	1	Image57_Cell20
0.261522098794611	0.166222967092739	0.150497810715257	0.00483850965460971	0	6	2	1.18534131085124	1	Image57_Cell21
0.0534045393858478	0.00967521895929932	0.0355182380216384	0.00483760947964966	0	2	3	1.21140305684355	1	Image57_Cell22
0.100444225074038	0.0190151171875	0.0304048828125	0.00675664062500001	0	12	3	1.19661458333333	1	Image57_Cell23
1.37041788856305	0.116667274972558	0.0421100713501646	0.0024411635565313	2	14	1	1.20636663007684	2	Image57_Cell24
0.456112437019358	0.253655389568577	0.0500246233097231	0.00229120412105598	0	7	3	1.19781068898905	1	Image57_Cell25
0.471695381497032	0.26206091200244	0.109550053378069	0.00293942351685221	0	8	2	1.23562604849779	1	Image57_Cell26
0.140677966101695	0.0905190382728165	0.103197939156035	0.00270206084396466	0	7	3	1.00546754521239	1	Image57_Cell27
0.521164315076103	0.437874286170043	0.074023576327963	0.00354745573456692	0	9	2	1.25410751315999	9	Image57_Cell28
0.125361366622865	0.102734510869565	0.0959803388746804	0.00260687340153457	0	5	2	1.06010230179028	1	Image57_Cell29
0.156379988757729	0.1193937800357	0.199294988328985	0.00325711931896195	0	7	4	1.23012494851023	1	Image57_Cell30
0.346030175612169	0.273578065300452	0.106598888502953	0.00386227856894755	0	9	1	1.28499478985759	1	Image57_Cell31
0.15703299429422	0.11670085947572	0.0968436613665663	0.0044599054576708	0	6	2	1.24108293940696	1	Image57_Cell32
0.194794171735748	0.116761979843953	0.234005949284785	0.00265094278283489	0	7	2	1.28234720416125	1	Image57_Cell33
0.0172807303553962	0.00841740064446833	0.0410632653061224	0.0036399570354458	0	0	1	1.288015958263	1	Image57_Cell34
0.361717100633357	0.263142748735245	0.0253767116357504	0.00325021922428329	0	7	4	1.03052276559865	1	Image57_Cell35
0.214771419604561	0.133176099985382	0.0778034497880429	0.00238394971495399	0	8	3	1.23519953223213	1	Image57_Cell36
0.0718808193668528	0.0173891066838046	0.12779802377892	0.00547875964010282	0	15	2	1.24485861182519	1	Image57_Cell37
0.199925400969787	0.129614618416338	0.117529648871372	0.00345284844141883	8	6	2	1.16015764958796	2	Image57_Cell38
0.309213236303721	0.0970409063893016	0.098472838038633	0.00396534918276374	0	13	1	1.19895988112927	1	Image57_Cell39
0.117427275153456	0.0947200989722116	0.191039246288542	0.00244560334982869	0	8	3	1.18043395508184	1	Image57_Cell40
0.123481542634745	0.119090461941275	0.107306190387133	0.00942741724331405	4	7	2	1.27379839162147	2	Image57_Cell41
0.359634165245698	0.224462191389512	0.163052723933891	0.00544517445419309	0	9	2	1.30769230769231	1	Image57_Cell42
0.168270282090531	0.160874412409903	0.0701575054841743	0.00325233469131936	0	7	2	1.24428078972109	1	Image57_Cell43
0.105544933078394	0.0768051002405774	0.0782318203688854	0.00356680032076985	0	6	3	1.23031275060144	1	Image57_Cell44
0.410535740934189	0.298531578947368	0.1323	0.00508421052631578	0	9	1	1.1550618756523	1	Image57_Cell45
0.876899696048632	0.360448623853211	0.233271467889908	0.00272036697247707	0	12	2	1.24917431192661	9	Image57_Cell46
0.241990910098659	0.157221022374145	0.205251180857675	0.0023036047234307	0	8	2	1.23057799875699	1	Image57_Cell47
0.265359926639156	0.279320246562352	0.151025082977715	0.00257761972498812	0	6	2	1.25130393551446	1	Image57_Cell48
0.0233333333333333	0.0153251624335498	0.147997282929711	0.00525434140578857	0	0	3	1.36857649143532	1	Image57_Cell49
0.298850574712644	0.194229226932668	0.0600188029925186	0.00295780548628431	0	10	2	1.26633416458853	1	Image57_Cell50
0.252803261977574	0.0204496551724138	0.100970172413793	0.0223668103448276	1	20	3	1.58620689655172	5	Image57_Cell51
0.368976333048189	0.320399186550976	0.057754934924078	0.00402006507592191	0	10	2	1.28741865509761	9	Image57_Cell52
0.187952600394997	0.0888801636828644	0.253672480818414	0.00273010741687983	0	7	2	1.16	1	Image57_Cell53
0.173639172807226	0.107136405448435	0.128773500796038	0.00314721386874228	0	9	1	1.25986202016628	1	Image57_Cell54
0.395198170731707	0.311555385400715	0.143668657478305	0.00252271567126085	0	7	2	1.26901480347116	1	Image57_Cell55
1.13628472222222	0.234424241476384	0.110719659055364	0.00324623084141385	0	9	1	1.10916484203941	9	Image57_Cell56
0.0872915613946437	0.0674940321346596	0.17559791889824	0.00317618974751335	0	7	2	1.24789594491201	1	Image57_Cell57
0.0991020586947	0.0819657162726008	0.128464506258693	0.00309304589707928	0	4	2	1.24158553546592	1	Image57_Cell58
0.124273525411154	0.0754327836840963	0.119180581471035	0.00305591234541117	0	4	2	1.18290301583858	1	Image57_Cell59
0.384909021504008	0.305359925469399	0.111455310305289	0.00297497491758638	0	7	3	1.21470546079977	1	Image57_Cell60
0.0931190770498559	0.0771600285171103	0.137408269961977	0.00305351711026615	0	7	2	1.28216096324461	1	Image57_Cell61
0.119948685054522	0.0786192030122372	0.170612974584249	0.00348901788515846	0	8	3	1.25164731722623	1	Image57_Cell62
0.104184457728437	0.0461327442159383	0.165950835475578	0.00222326478149102	0	9	1	1.16795201371037	1	Image57_Cell63
0.204795204795205	0.129882945013979	0.0646651258154709	0.00276346691519106	0	9	2	1.2829450139795	1	Image57_Cell64
0.25233918128655	0.148233434868303	0.163109908618527	0.00318781580361937	0	7	2	1.25676402078481	1	Image57_Cell65
0.0421052631578948	0.0136131886477463	0.0848417918753478	0.00907545909849749	0	2	2	1.25709515859766	1	Image57_Cell66
0.0658643326039388	0.0167802283653846	0.0427673076923076	0.00386093750000003	0	7	3	1.2421875	1	Image57_Cell67
0.602063580591188	0.415857440220196	0.0811055909169102	0.00561107861689312	0	10	3	1.24255977980389	9	Image57_Cell68
0.185062698084608	0.167725313568985	0.239935347776511	0.00241505131128849	0	7	3	1.12168105554651	1	Image57_Cell69
1.1703520254732	0.117594939041678	0.223840232492203	0.00399339381910975	0	14	2	1.03785086475758	3	Image57_Cell70
0.166812993854258	0.0846689131668558	0.209936833144154	0.00189321793416575	0	7	3	1.18473325766175	1	Image57_Cell71
0.150727947473594	0.143525480125056	0.168687963376507	0.0105947297900848	0	9	4	1.3363108530594	1	Image57_Cell72
0.314461297071129	0.19780181790171	0.0582441842551225	0.00365453705130184	0	8	4	1.2394084116469	1	Image57_Cell73
0.567264895908112	0.405941411192214	0.259124330900243	0.00336681265206816	0	11	2	1.21654501216545	1	Image57_Cell74
0.216860787576262	0.102544175951382	0.110696223411952	0.00128716538851105	0	7	2	1.20937635653306	1	Image57_Cell75
0.224376731301939	0.124115302491103	0.10941743772242	0.00678362989323838	0	7	2	1.22945263514659	1	Image57_Cell76
1.33887733887734	0.0721759967051071	0.0951355354200989	0.00293100494233939	0	15	1	1.15963756177924	3	Image57_Cell77
0.329925533257604	0.210597976640895	0.113164402039809	0.00292666556999501	0	8	3	1.11054449745024	1	Image57_Cell78
0.770324248120301	0.381259987417427	0.0998038376848066	0.00233186536646744	0	8	2	1.25778546712803	9	Image57_Cell79
0.235591397849462	0.132541600547196	0.176147482900137	0.00223099863201098	0	6	1	1.22120383036936	1	Image57_Cell80
0.198081180811808	0.0954416072908037	0.0354988732394367	0.00245666942833472	0	6	2	1.22899751449876	1	Image57_Cell81
0.118616677440207	0.0764731896551724	0.177585373563218	0.00355028735632184	0	6	1	1.17327586206897	1	Image57_Cell82
0.203805559684852	0.153306743737958	0.173660356454721	0.00238053949903661	0	5	1	1.24502247912653	1	Image57_Cell83
1.17035625274886	0.0619447389688055	0.0939355422660417	0.00311520930984321	0	12	3	1.07321803782124	3	Image57_Cell84
0.0963035019455254	0.0152425285016287	0.0354652890879479	0.00513114820846899	0	12	3	1.2917345276873	1	Image57_Cell85
0.124715980812926	0.0602410835214447	0.0486390970654628	0.0153949435665914	0	15	4	1.28006019563582	1	Image57_Cell86
0.607530233138013	0.430389904357067	0.183027311370882	0.0026259298618491	0	8	2	1.2849805171803	1	Image57_Cell87
0.111098198721673	0.0985673379310345	0.237113751724138	0.00552140689655174	0	13	2	1.23310344827586	1	Image57_Cell88
0.141119221411192	0.0576566666666667	0.076636811594203	0.0157571014492754	0	8	3	1.51690821256039	1	Image57_Cell89
0.810533008371305	0.100140011867089	0.0574742088607595	0.00527824367088606	0	15	3	1.32199367088608	3	Image58_Cell1
0.788892119802268	0.0954622629714523	0.0650317357782871	0.00679666597207754	0	16	3	1.32340070848093	3	Image58_Cell2
0.193433163896139	0.165797579617834	0.0443835668789808	0.0080942675159235	3	17	2	1.04676979071884	5	Image58_Cell3
0.79451842675751	0.087150461295141	0.0616827255952904	0.00455944117388631	0	19	2	1.13478604692031	3	Image58_Cell4
0.318806804940573	0.258872694672131	0.0875989754098361	0.00430399590163929	0	7	2	1.20935792349727	1	Image58_Cell5
0.164987405541562	0.0525388811467251	0.0641239996018316	0.00531292056539915	0	15	2	1.15478797531356	1	Image58_Cell6
0.250196850393701	0.22999587628866	0.0632003436426116	0.00266872852233681	0	10	2	1.27245949926362	1	Image58_Cell7
0.92774690038478	0.091247051509769	0.0799234635879218	0.00316007104795731	0	15	3	1.29786856127886	3	Image58_Cell8
1.05378973105134	0.0482390073529413	0.0699056801470587	0.0051781985294118	0	15	2	1.29926470588235	3	Image58_Cell9
0.450719935104441	0.315369212843086	0.0926145132055931	0.00307115484205073	0	9	3	1.21853961677887	1	Image58_Cell10
0.178433438707411	0.154025259515571	0.0958840830449826	0.00561868512110726	0	7	3	1.1506014170374	1	Image58_Cell11
0.170373665480427	0.139444285031086	0.054714155906265	0.00661769488283117	0	5	3	1.242308305436	1	Image58_Cell12
0.0979445440750448	0.121195226438188	0.0447190942472461	0.00259241126070992	0	4	3	1.30914495541179	1	Image58_Cell13
1.06105973873477	0.0806314138576779	0.0839862359550561	0.00231367041198502	0	15	2	1.24406991260924	3	Image58_Cell14
0.324391250515889	0.173948751642575	0.0972721419185283	0.00278318002628121	0	13	1	1.28627745447719	1	Image58_Cell15
0.131587057010786	0.0969346506024096	0.0579940722891566	0.0038106987951807	0	9	3	1.22024096385542	1	Image58_Cell16
1.34257274119449	0.0575205234159779	0.0544573002754821	0.00272286501377412	0	23	1	1.12304866850321	3	Image58_Cell17
0.260059965283257	0.218884282029235	0.121106620808255	0.00305953568357697	0	6	3	1.07222699914015	1	Image58_Cell18
0.0601272316847939	0.01544375	0.0394529411764706	0.00441250000000002	0	8	3	1.22478991596639	1	Image58_Cell19
0.0473737119879366	0.0141505132360886	0.112269638033495	0.00480583468395464	0	11	3	1.12290653700702	1	Image58_Cell20
0.448069241011984	0.414651416295353	0.147457829408021	0.0025952577975812	0	9	2	1.20607893061744	9	Image58_Cell21
1.0139808682855	0.0786525198938993	0.0680965238028759	0.00351866536367445	0	17	1	1.20829261482619	3	Image58_Cell22
1.21210407239819	0.13175909623431	0.046649171548117	0.00322574058577405	0	13	2	1.23732217573222	9	Image58_Cell23
0.155529446321046	0.098760810346801	0.0453077944374499	0.0016969211399794	0	6	4	1.18312922055626	1	Image58_Cell24
0.294590456749171	0.175660002849815	0.104888985465945	0.00359136506127103	0	9	2	1.21715588486748	1	Image58_Cell25
0.887674085643629	0.284631850639691	0.156927982743231	0.00463174650401664	0	13	2	1.23088366557572	9	Image58_Cell26
0.41010385114669	0.426943469591226	0.0753864406779659	0.00320269192422731	0	8	1	1.2917912927883	9	Image58_Cell27
0.769078622053733	0.132828803675561	0.0613056016964126	0.00707372327266303	0	12	3	1.28061494963775	9	Image58_Cell28
0.742648019866684	0.19240909556314	0.0477543941979522	0.00177102389078496	0	14	3	1.14266211604096	9	Image58_Cell29
0.868320861231456	0.442751927518209	0.0763819506128974	0.00395079054894298	0	11	1	1.12062533309646	9	Image58_Cell30
0.156232374506486	0.124217837837838	0.0517156925675673	0.00275483108108106	0	5	2	1.1714527027027	1	Image58_Cell31
0.307284994448715	0.243790202831994	0.12265162648297	0.00264783773440487	0	8	4	1.22719734660033	1	Image58_Cell32
0.0550303848750843	0.012451167554281	0.0649890208930766	0.00263195411716509	0	5	2	1.17124129455141	1	Image58_Cell33
0.0770772107934812	0.0460183359678115	0.122715562580831	0.00276962207213679	0	4	4	1.22359534415864	1	Image58_Cell34
0.118256520185781	0.0865992354196302	0.112565825035562	0.00738136557610241	0	7	3	1.21248221906117	1	Image58_Cell35
0.355013970816516	0.174918889970789	0.0504064751703992	0.00264664070107106	0	7	3	1.23417721518987	1	Image58_Cell36
0.0892008150328278	0.037243854669316	0.0609157961964235	0.00505001419244964	0	4	3	1.22438262844167	1	Image58_Cell37
0.178270465489567	0.106479110462997	0.13242325920525	0.00612570178636527	0	6	1	1.20622189816503	1	Image58_Cell38
0.232293214462605	0.137328178063332	0.119297475906379	0.00657723726480033	0	6	3	1.25179746060884	1	Image58_Cell39
0.107251868224397	0.0608992025316456	0.120297037974684	0.00394108860759492	0	5	2	1.2	1	Image58_Cell40
0.566941794404545	0.279426263627354	0.193590237859267	0.00563260654112982	0	17	3	1.26610505450942	9	Image58_Cell41
0.315663228591988	0.310081767441861	0.075853953488372	0.0039076279069767	1	11	3	1.2522480620155	4	Image58_Cell42
0.0962762571610439	0.11124332464146	0.115979139504563	0.00193298565840939	0	5	3	1.23898305084746	1	Image58_Cell43
0.904322910178149	0.240533893709328	0.0542708785249457	0.00321605206073754	0	11	2	1.28326102675343	9	Image58_Cell44
0.378494623655914	0.391906694069289	0.0815444509688785	0.00638426306517912	0	10	3	1.31513016245841	9	Image58_Cell45
0.0496027901569463	0.0220609178917175	0.0346861419863751	0.00292373610613128	0	4	4	1.2432771602725	1	Image58_Cell46
0.231584744595897	0.182635626936247	0.135375183433882	0.0045930865807924	0	5	2	1.28485243763248	1	Image58_Cell47
0.69045562513496	0.210542522464698	0.0817190468549422	0.00570962772785619	0	17	2	1.26540436456996	9	Image58_Cell48
0.619650474748865	0.37214672912292	0.0771114844128573	0.0114948796640284	1	10	3	1.25214020352124	5	Image58_Cell49
1.20026389092508	0.0310058066493028	0.0553107246820898	0.00295293396660027	0	19	1	1.24590163934426	3	Image58_Cell50
0.672490914173889	0.431582066276803	0.0534660818713449	0.00409424951267058	0	10	1	1.2509746588694	9	Image58_Cell51
0.18010622887494	0.158480170057698	0.0848679319769209	0.0495250531430306	1	9	2	1.30397813543881	6	Image58_Cell52
1.12686255396184	0.217644633402856	0.0956209209048613	0.00356794480988288	0	13	2	1.25060163645115	9	Image58_Cell53
0.141538845242549	0.132742400936298	0.0456108343086441	0.00297461962882463	0	6	2	1.13208493562949	1	Image58_Cell54
0.747071695198867	0.406182366030039	0.0662537734099762	0.0052233265343964	0	17	4	1.24847023919896	9	Image58_Cell55
0.535930969394634	0.448067797573919	0.120974090219863	0.00337210007581495	0	8	3	1.19692949203942	9	Image58_Cell56
0.57770521003414	0.40910260756193	0.0324465449804433	0.00386597131681873	0	8	4	1.2140063326504	9	Image58_Cell57
0.920051672168796	0.10779989789965	0.123694165694282	0.00973118436406068	1	15	4	1.24183197199533	2	Image58_Cell58
0.297177708682133	0.151642575406032	0.19559694508894	0.00152884764114467	0	7	3	1.19927816447538	1	Image58_Cell59
0.30322045938906	0.261899312714777	0.0561646048109964	0.00266872852233675	0	6	3	1.25511372934053	1	Image58_Cell60
1.19499160177126	0.0409538997214485	0.0558670844939647	0.00229433611884865	0	17	2	1.17192819560508	3	Image58_Cell61
0.21853716316257	0.116432056646283	0.0830294174444802	0.00262449308014159	0	11	2	1.22095268747988	1	Image58_Cell62
0.243436460002465	0.182745208805439	0.0946723373259956	0.00383968921981228	0	8	2	1.12674004532211	1	Image58_Cell63
0.259907359752959	0.161447547169811	0.152655849056604	0.00426264150943394	0	7	2	1.15166217430368	1	Image58_Cell64
0.228904961299328	0.165904478885255	0.0752578131665008	0.00295128679084314	0	7	2	1.20474904023887	1	Image58_Cell65
0.0420560747663552	0.0106713051823417	0.0503075815738963	0.00264241842610364	0	2	4	1.21318892240197	1	Image58_Cell66
0.258600613951519	0.218639747048904	0.114382715008432	0.00650043844856659	5	8	2	1.24940978077572	2	Image58_Cell67
0.451382068191385	0.308486610025488	0.050763619371283	0.00478664401019544	0	7	4	1.24689889549703	1	Image58_Cell68
0.307561307901907	0.16209375	0.15474375	0.00472499999999999	0	9	1	1.28186968838527	1	Image58_Cell69
0.151624155221278	0.124452518262207	0.141552864282968	0.00418008458285276	0	6	1	1.20210175573497	1	Image58_Cell70
0.208922443376802	0.15947054101782	0.104131883127308	0.00285618879434896	0	9	3	1.2562209022315	1	Image58_Cell71
0.390039107430412	0.323435667107001	0.0414087186261558	0.0053159841479524	0	8	3	1.29099830156633	9	Image58_Cell72
1.13622775800712	0.0493965337132004	0.0942171415004747	0.00281595441595443	0	14	2	1.24248179803735	3	Image58_Cell73
0.203268641470889	0.17781456736035	0.0720305585980285	0.00301577217962759	0	9	2	1.22719449225473	1	Image58_Cell74
0.1998929622692	0.24766875	0.106575	0.00367500000000003	4	5	1	1.03470254957507	2	Image58_Cell75
0.921145153189352	0.20530149374243	0.0347157044812273	0.00359127977392006	0	18	2	0.805140627102678	5	Image58_Cell76
0.177093917840035	0.133888758189398	0.0983469773674806	0.0026490768314473	0	6	3	1.2066706372841	1	Image58_Cell77
0.260971524288107	0.163297772244791	0.163686345171013	0.0034971563359979	0	4	2	1.2155680775783	1	Image58_Cell78
0.308412851264992	0.215213118469092	0.211386692685383	0.00578630240463299	0	7	2	1.19979856477401	1	Image58_Cell79
0.503457814661134	0.418895903877662	0.0865052430365921	0.00323888585472421	0	7	2	1.20826506462771	9	Image58_Cell80
0.376287262872629	0.207051909664563	0.0920777814679508	0.00246197276652275	0	8	2	1.25224178013949	1	Image58_Cell81
0.669712793733681	0.468594507361268	0.0631042468856171	0.00783556058890146	0	10	2	1.16628916572291	9	Image58_Cell82
1.13920411559994	0.0305757222415594	0.0935333275321963	0.00490243647754963	0	23	1	1.26731639401323	3	Image59_Cell1
0.361677344205009	0.265605808929429	0.0753281325012001	0.00616860297647621	0	7	2	1.22739638342135	1	Image59_Cell2
0.235707774449798	0.0921111664591117	0.157142880863429	0.00348750518887507	0	7	3	1.20534108205341	1	Image59_Cell3
0.087068443367656	0.0334528542041656	0.060424813576755	0.00819642581640524	1	5	3	1.23643610182566	2	Image59_Cell4
0.408746973365617	0.196546301498127	0.104462219101124	0.00277640449438197	0	7	1	1.2334581772784	1	Image59_Cell5
0.545849691531127	0.330882164421737	0.180877659080353	0.00367264282396654	0	10	2	1.23656912834804	1	Image59_Cell6
0.409580006942034	0.318802407286922	0.157471990891347	0.00361727391021471	0	8	2	1.2615484710475	1	Image59_Cell7
0.271916214119473	0.124812988574865	0.184544918821407	0.00267456404088991	0	10	2	1.24007817197835	1	Image59_Cell8
0.210020673720053	0.107537628865979	0.116162474226804	0.00283855670103098	0	6	1	1.24256259204713	1	Image59_Cell9
0.350599520383693	0.232865805902384	0.0639486946651532	0.0399679341657208	3	21	5	1.58257661748014	7	Image59_Cell10
0.295022875363926	0.134372768657746	0.111670520071734	0.00695384190922883	0	6	4	1.20126914057111	1	Image59_Cell11
0.381050588378018	0.20704346038273	0.122866107860193	0.00281372766092046	0	7	1	1.24782539933576	1	Image59_Cell12
0.208197543243921	0.115953467781604	0.0854457943925234	0.00413251352680769	0	8	2	1.14543367765207	1	Image59_Cell13
0.795069721115538	0.481170332144868	0.0897238693938825	0.00222570838806529	0	8	2	1.30793769938075	9	Image59_Cell14
0.444888444888445	0.259956006120888	0.139903596021423	0.0109654169854629	0	9	3	1.43483805151747	1	Image59_Cell15
0.164589410412799	0.0948954530585541	0.243624272162251	0.00274824991822044	0	6	2	1.18667538981572	1	Image59_Cell16
0.317364428210171	0.135356483486735	0.136259528965891	0.00421421223605845	0	8	1	1.22902003248511	1	Image59_Cell17
0.17345663584104	0.104378850878851	0.108301814401814	0.00336254016254018	0	8	2	1.31827631827632	1	Image59_Cell18
0.403546403546404	0.181339296349399	0.225897419212529	0.0021257086136539	0	5	1	1.18738281680821	1	Image59_Cell19
1.24584825789645	0.0384301099668355	0.0872117647058823	0.00569334962471637	0	17	1	1.27386978530285	3	Image59_Cell20
